Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Member of Assembly 115th District,OVER VOTES,STATS,Town of Clinton 1 LD 2 LD 2,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Dannemora 1 LD 6 LD 6,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Dannemora 2 LD 2 LD 2,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Dannemora 3 LD 2 LD 2,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Ellenburg 1 LD 2 LD 2,0,0,1,1,0.14
Member of Assembly 115th District,OVER VOTES,STATS,Town of Mooers 1 LD 1 LD 1,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Mooers 2 LD 2 LD 2,0,0,1,1,0.24
Member of Assembly 115th District,OVER VOTES,STATS,Town of Peru 1 LD 7 LD 7,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Peru 2 LD 7 LD 7,0,0,1,1,0.14
Member of Assembly 115th District,OVER VOTES,STATS,Town of Peru 3 LD 7 LD 7,0,0,1,1,0.19
Member of Assembly 115th District,OVER VOTES,STATS,Town of Peru 4 LD 5 LD 5,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Plattsburgh 1 LD 4 LD 4,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Plattsburgh 2 LD 4 LD 4,1,0,0,1,0.14
Member of Assembly 115th District,OVER VOTES,STATS,Town of Plattsburgh 3 LD 8 LD 8,1,0,0,1,0.16
Member of Assembly 115th District,OVER VOTES,STATS,Town of Plattsburgh 4 LD 6 LD 6,0,0,1,1,0.14
Member of Assembly 115th District,OVER VOTES,STATS,Town of Plattsburgh 5 LD 8 LD 8,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Plattsburgh 6 LD 4 LD 4,1,0,0,1,0.10
Member of Assembly 115th District,OVER VOTES,STATS,Town of Plattsburgh 7 LD 4 LD 4,0,0,1,1,0.17
Member of Assembly 115th District,OVER VOTES,STATS,Town of Saranac 1 LD 6 LD 6,1,0,0,1,0.12
Member of Assembly 115th District,OVER VOTES,STATS,Town of Saranac 2 LD 6 LD 6,1,0,2,3,0.55
Member of Assembly 115th District,OVER VOTES,STATS,Town of Saranac 3 LD 6 LD 6,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Schuyler Falls 1 LD 5 LD 5,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Schuyler Falls 2 LD 5 LD 5,0,0,0,0,0.00
Member of Assembly 115th District,OVER VOTES,STATS,Town of Schuyler Falls 3 LD 5 LD 5,0,0,0,0,0.00
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,6,0,3,9,4.13
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,6,0,5,11,1.20
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,1,0,2,3,0.79
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,0,0,0,0,0.00
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,0,0,4,4,0.80
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,2,0,3,5,0.87
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,2,0,10,12,1.94
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,3,0,6,9,1.49
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,3,3,0.91
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,1,0,7,8,1.30
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,2,0,3,5,1.20
Member of Assembly 115th District,UNDER VOTES,STATS,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,1,0,5,6,2.53
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Altona 1 LD 2 LD 2,2,0,12,14,1.75
Member of Assembly 115th District,UNDER VOTES,STATS,Town of AuSable 1 LD 7 LD 7,1,0,12,13,2.61
Member of Assembly 115th District,UNDER VOTES,STATS,Town of AuSable 2 LD 7 LD 7,0,0,10,10,2.06
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Beekmantown 1 LD 3 LD 3,1,0,8,9,2.09
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Beekmantown 2 LD 3 LD 3,1,0,6,7,1.49
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Beekmantown 3 LD 4 LD 4,0,0,14,14,2.09
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Beekmantown 4 LD 3 LD 3,1,0,7,8,1.24
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Black Brook 1 LD 6 LD 6,1,0,4,5,1.07
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Black Brook 2 LD 6 LD 6,0,0,1,1,0.55
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Champlain 1 LD 1 LD 1,2,0,11,13,2.05
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Champlain 2 LD 1 LD 1,0,0,7,7,0.98
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Champlain 3 LD 1 LD 1,0,0,10,10,1.46
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Chazy 1 LD 3 LD 3,0,0,16,16,2.05
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Chazy 2 LD 3 LD 3,0,0,5,5,0.63
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Clinton 1 LD 2 LD 2,0,0,4,4,1.63
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Dannemora 1 LD 6 LD 6,0,0,3,3,1.94
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Dannemora 2 LD 2 LD 2,0,0,3,3,0.96
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Dannemora 3 LD 2 LD 2,0,0,3,3,1.05
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Ellenburg 1 LD 2 LD 2,0,0,12,12,1.65
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Mooers 1 LD 1 LD 1,0,0,8,8,0.97
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Mooers 2 LD 2 LD 2,1,0,7,8,1.90
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Peru 1 LD 7 LD 7,1,0,6,7,1.35
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Peru 2 LD 7 LD 7,0,0,7,7,0.98
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Peru 3 LD 7 LD 7,2,0,7,9,1.74
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Peru 4 LD 5 LD 5,2,0,13,15,1.70
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Plattsburgh 1 LD 4 LD 4,1,0,5,6,1.45
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Plattsburgh 2 LD 4 LD 4,0,0,8,8,1.12
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Plattsburgh 3 LD 8 LD 8,0,0,3,3,0.49
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Plattsburgh 4 LD 6 LD 6,0,0,14,14,1.96
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Plattsburgh 5 LD 8 LD 8,1,0,8,9,2.41
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Plattsburgh 6 LD 4 LD 4,2,0,5,7,0.71
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Plattsburgh 7 LD 4 LD 4,0,0,6,6,1.04
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Saranac 1 LD 6 LD 6,2,0,5,7,0.84
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Saranac 2 LD 6 LD 6,0,0,6,6,1.09
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Saranac 3 LD 6 LD 6,0,0,3,3,0.72
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Schuyler Falls 1 LD 5 LD 5,0,0,8,8,1.73
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Schuyler Falls 2 LD 5 LD 5,0,0,8,8,1.09
Member of Assembly 115th District,UNDER VOTES,STATS,Town of Schuyler Falls 3 LD 5 LD 5,2,0,8,10,1.71
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,31,0,89,120,69.36
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,167,0,423,590,77.43
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,4,0,12,16,76.19
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,29,0,178,207,68.77
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,16,0,63,79,63.71
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,38,0,267,305,77.41
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,49,0,292,341,72.09
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,60,0,297,357,69.32
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,56,0,299,355,70.86
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,29,0,148,177,64.60
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,52,0,288,340,67.19
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,50,0,209,259,74.00
"Sheriff  ",David N. Favro,DEM,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,30,0,109,139,70.56
"Sheriff  ",David N. Favro,DEM,Town of Altona 1 LD 2 LD 2,32,0,283,315,51.47
"Sheriff  ",David N. Favro,DEM,Town of AuSable 1 LD 7 LD 7,22,0,207,229,65.24
"Sheriff  ",David N. Favro,DEM,Town of AuSable 2 LD 7 LD 7,21,0,271,292,77.04
"Sheriff  ",David N. Favro,DEM,Town of Beekmantown 1 LD 3 LD 3,41,0,185,226,66.86
"Sheriff  ",David N. Favro,DEM,Town of Beekmantown 2 LD 3 LD 3,36,0,189,225,62.67
"Sheriff  ",David N. Favro,DEM,Town of Beekmantown 3 LD 4 LD 4,41,0,369,410,73.35
"Sheriff  ",David N. Favro,DEM,Town of Beekmantown 4 LD 3 LD 3,32,0,296,328,66.13
"Sheriff  ",David N. Favro,DEM,Town of Black Brook 1 LD 6 LD 6,25,0,188,213,69.84
"Sheriff  ",David N. Favro,DEM,Town of Black Brook 2 LD 6 LD 6,5,0,83,88,72.73
"Sheriff  ",David N. Favro,DEM,Town of Champlain 1 LD 1 LD 1,62,0,292,354,73.75
"Sheriff  ",David N. Favro,DEM,Town of Champlain 2 LD 1 LD 1,43,0,369,412,74.37
"Sheriff  ",David N. Favro,DEM,Town of Champlain 3 LD 1 LD 1,29,0,333,362,70.02
"Sheriff  ",David N. Favro,DEM,Town of Chazy 1 LD 3 LD 3,44,0,376,420,71.79
"Sheriff  ",David N. Favro,DEM,Town of Chazy 2 LD 3 LD 3,43,0,366,409,70.64
"Sheriff  ",David N. Favro,DEM,Town of Clinton 1 LD 2 LD 2,19,0,77,96,64.86
"Sheriff  ",David N. Favro,DEM,Town of Dannemora 1 LD 6 LD 6,8,0,49,57,62.64
"Sheriff  ",David N. Favro,DEM,Town of Dannemora 2 LD 2 LD 2,26,0,127,153,66.52
"Sheriff  ",David N. Favro,DEM,Town of Dannemora 3 LD 2 LD 2,10,0,114,124,66.31
"Sheriff  ",David N. Favro,DEM,Town of Ellenburg 1 LD 2 LD 2,52,0,232,284,50.53
"Sheriff  ",David N. Favro,DEM,Town of Mooers 1 LD 1 LD 1,34,0,302,336,62.22
"Sheriff  ",David N. Favro,DEM,Town of Mooers 2 LD 2 LD 2,7,0,163,170,48.43
"Sheriff  ",David N. Favro,DEM,Town of Peru 1 LD 7 LD 7,38,0,234,272,69.39
"Sheriff  ",David N. Favro,DEM,Town of Peru 2 LD 7 LD 7,37,0,356,393,72.11
"Sheriff  ",David N. Favro,DEM,Town of Peru 3 LD 7 LD 7,23,0,168,191,55.69
"Sheriff  ",David N. Favro,DEM,Town of Peru 4 LD 5 LD 5,38,0,408,446,68.93
"Sheriff  ",David N. Favro,DEM,Town of Plattsburgh 1 LD 4 LD 4,30,0,221,251,75.15
"Sheriff  ",David N. Favro,DEM,Town of Plattsburgh 2 LD 4 LD 4,34,0,321,355,65.50
"Sheriff  ",David N. Favro,DEM,Town of Plattsburgh 3 LD 8 LD 8,42,0,298,340,74.56
"Sheriff  ",David N. Favro,DEM,Town of Plattsburgh 4 LD 6 LD 6,46,0,316,362,61.99
"Sheriff  ",David N. Favro,DEM,Town of Plattsburgh 5 LD 8 LD 8,17,0,179,196,69.01
"Sheriff  ",David N. Favro,DEM,Town of Plattsburgh 6 LD 4 LD 4,63,0,488,551,72.12
"Sheriff  ",David N. Favro,DEM,Town of Plattsburgh 7 LD 4 LD 4,46,0,220,266,62.00
"Sheriff  ",David N. Favro,DEM,Town of Saranac 1 LD 6 LD 6,43,0,292,335,61.47
"Sheriff  ",David N. Favro,DEM,Town of Saranac 2 LD 6 LD 6,24,0,210,234,63.41
"Sheriff  ",David N. Favro,DEM,Town of Saranac 3 LD 6 LD 6,14,0,175,189,62.17
"Sheriff  ",David N. Favro,DEM,Town of Schuyler Falls 1 LD 5 LD 5,33,0,168,201,62.81
"Sheriff  ",David N. Favro,DEM,Town of Schuyler Falls 2 LD 5 LD 5,29,0,328,357,61.87
"Sheriff  ",David N. Favro,DEM,Town of Schuyler Falls 3 LD 5 LD 5,34,0,283,317,69.06
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,1,0,16,17,9.83
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,5,0,47,52,6.82
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,3,3,14.29
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,3,0,32,35,11.63
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,1,0,6,7,5.65
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,7,0,29,36,9.14
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,1,0,39,40,8.46
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,8,0,51,59,11.46
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,9,0,42,51,10.18
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,0,0,30,30,10.95
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,7,0,43,50,9.88
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,4,0,31,35,10.00
"Sheriff  ",David N. Favro,WOR,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,2,0,19,21,10.66
"Sheriff  ",David N. Favro,WOR,Town of Altona 1 LD 2 LD 2,9,0,60,69,11.27
"Sheriff  ",David N. Favro,WOR,Town of AuSable 1 LD 7 LD 7,4,0,53,57,16.24
"Sheriff  ",David N. Favro,WOR,Town of AuSable 2 LD 7 LD 7,2,0,49,51,13.46
"Sheriff  ",David N. Favro,WOR,Town of Beekmantown 1 LD 3 LD 3,6,0,39,45,13.31
"Sheriff  ",David N. Favro,WOR,Town of Beekmantown 2 LD 3 LD 3,4,0,46,50,13.93
"Sheriff  ",David N. Favro,WOR,Town of Beekmantown 3 LD 4 LD 4,4,0,56,60,10.73
"Sheriff  ",David N. Favro,WOR,Town of Beekmantown 4 LD 3 LD 3,5,0,73,78,15.73
"Sheriff  ",David N. Favro,WOR,Town of Black Brook 1 LD 6 LD 6,7,0,50,57,18.69
"Sheriff  ",David N. Favro,WOR,Town of Black Brook 2 LD 6 LD 6,3,0,14,17,14.05
"Sheriff  ",David N. Favro,WOR,Town of Champlain 1 LD 1 LD 1,5,0,50,55,11.46
"Sheriff  ",David N. Favro,WOR,Town of Champlain 2 LD 1 LD 1,8,0,62,70,12.64
"Sheriff  ",David N. Favro,WOR,Town of Champlain 3 LD 1 LD 1,3,0,64,67,12.96
"Sheriff  ",David N. Favro,WOR,Town of Chazy 1 LD 3 LD 3,11,0,90,101,17.26
"Sheriff  ",David N. Favro,WOR,Town of Chazy 2 LD 3 LD 3,4,0,87,91,15.72
"Sheriff  ",David N. Favro,WOR,Town of Clinton 1 LD 2 LD 2,1,0,25,26,17.57
"Sheriff  ",David N. Favro,WOR,Town of Dannemora 1 LD 6 LD 6,2,0,11,13,14.29
"Sheriff  ",David N. Favro,WOR,Town of Dannemora 2 LD 2 LD 2,7,0,22,29,12.61
"Sheriff  ",David N. Favro,WOR,Town of Dannemora 3 LD 2 LD 2,1,0,15,16,8.56
"Sheriff  ",David N. Favro,WOR,Town of Ellenburg 1 LD 2 LD 2,4,0,56,60,10.68
"Sheriff  ",David N. Favro,WOR,Town of Mooers 1 LD 1 LD 1,5,0,115,120,22.22
"Sheriff  ",David N. Favro,WOR,Town of Mooers 2 LD 2 LD 2,1,0,69,70,19.94
"Sheriff  ",David N. Favro,WOR,Town of Peru 1 LD 7 LD 7,3,0,69,72,18.37
"Sheriff  ",David N. Favro,WOR,Town of Peru 2 LD 7 LD 7,1,0,79,80,14.68
"Sheriff  ",David N. Favro,WOR,Town of Peru 3 LD 7 LD 7,9,0,75,84,24.49
"Sheriff  ",David N. Favro,WOR,Town of Peru 4 LD 5 LD 5,7,0,72,79,12.21
"Sheriff  ",David N. Favro,WOR,Town of Plattsburgh 1 LD 4 LD 4,5,0,36,41,12.28
"Sheriff  ",David N. Favro,WOR,Town of Plattsburgh 2 LD 4 LD 4,6,0,77,83,15.31
"Sheriff  ",David N. Favro,WOR,Town of Plattsburgh 3 LD 8 LD 8,7,0,57,64,14.04
"Sheriff  ",David N. Favro,WOR,Town of Plattsburgh 4 LD 6 LD 6,1,0,88,89,15.24
"Sheriff  ",David N. Favro,WOR,Town of Plattsburgh 5 LD 8 LD 8,2,0,36,38,13.38
"Sheriff  ",David N. Favro,WOR,Town of Plattsburgh 6 LD 4 LD 4,9,0,89,98,12.83
"Sheriff  ",David N. Favro,WOR,Town of Plattsburgh 7 LD 4 LD 4,4,0,68,72,16.78
"Sheriff  ",David N. Favro,WOR,Town of Saranac 1 LD 6 LD 6,6,0,88,94,17.25
"Sheriff  ",David N. Favro,WOR,Town of Saranac 2 LD 6 LD 6,4,0,58,62,16.80
"Sheriff  ",David N. Favro,WOR,Town of Saranac 3 LD 6 LD 6,0,0,39,39,12.83
"Sheriff  ",David N. Favro,WOR,Town of Schuyler Falls 1 LD 5 LD 5,5,0,37,42,13.13
"Sheriff  ",David N. Favro,WOR,Town of Schuyler Falls 2 LD 5 LD 5,6,0,75,81,14.04
"Sheriff  ",David N. Favro,WOR,Town of Schuyler Falls 3 LD 5 LD 5,1,0,60,61,13.29
"Sheriff  ",Write-in,,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,1,0,0,1,0.58
"Sheriff  ",Write-in,,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,0,0,2,2,0.26
"Sheriff  ",Write-in,,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
"Sheriff  ",Write-in,,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,2,0,3,5,1.66
"Sheriff  ",Write-in,,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,1,0,1,2,1.61
"Sheriff  ",Write-in,,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,0,0,3,3,0.76
"Sheriff  ",Write-in,,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,0,0,7,7,1.48
"Sheriff  ",Write-in,,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,2,0,4,6,1.17
"Sheriff  ",Write-in,,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,6,0,4,10,2.00
"Sheriff  ",Write-in,,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,2,0,3,5,1.82
"Sheriff  ",Write-in,,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,7,0,5,12,2.37
"Sheriff  ",Write-in,,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,0,0,2,2,0.57
"Sheriff  ",Write-in,,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,4,0,2,6,3.05
"Sheriff  ",Write-in,,Town of Altona 1 LD 2 LD 2,0,0,11,11,1.80
"Sheriff  ",Write-in,,Town of AuSable 1 LD 7 LD 7,0,0,1,1,0.28
"Sheriff  ",Write-in,,Town of AuSable 2 LD 7 LD 7,0,0,1,1,0.26
"Sheriff  ",Write-in,,Town of Beekmantown 1 LD 3 LD 3,0,0,4,4,1.18
"Sheriff  ",Write-in,,Town of Beekmantown 2 LD 3 LD 3,0,0,1,1,0.28
"Sheriff  ",Write-in,,Town of Beekmantown 3 LD 4 LD 4,0,0,3,3,0.54
"Sheriff  ",Write-in,,Town of Beekmantown 4 LD 3 LD 3,0,0,4,4,0.81
"Sheriff  ",Write-in,,Town of Black Brook 1 LD 6 LD 6,0,0,1,1,0.33
"Sheriff  ",Write-in,,Town of Black Brook 2 LD 6 LD 6,0,0,0,0,0.00
"Sheriff  ",Write-in,,Town of Champlain 1 LD 1 LD 1,0,0,0,0,0.00
"Sheriff  ",Write-in,,Town of Champlain 2 LD 1 LD 1,0,0,5,5,0.90
"Sheriff  ",Write-in,,Town of Champlain 3 LD 1 LD 1,0,0,2,2,0.39
"Sheriff  ",Write-in,,Town of Chazy 1 LD 3 LD 3,0,0,2,2,0.34
"Sheriff  ",Write-in,,Town of Chazy 2 LD 3 LD 3,0,0,3,3,0.52
"Sheriff  ",Write-in,,Town of Clinton 1 LD 2 LD 2,1,0,0,1,0.68
"Sheriff  ",Write-in,,Town of Dannemora 1 LD 6 LD 6,0,0,0,0,0.00
"Sheriff  ",Write-in,,Town of Dannemora 2 LD 2 LD 2,0,0,0,0,0.00
"Sheriff  ",Write-in,,Town of Dannemora 3 LD 2 LD 2,0,0,2,2,1.07
"Sheriff  ",Write-in,,Town of Ellenburg 1 LD 2 LD 2,0,0,3,3,0.53
"Sheriff  ",Write-in,,Town of Mooers 1 LD 1 LD 1,1,0,1,2,0.37
"Sheriff  ",Write-in,,Town of Mooers 2 LD 2 LD 2,0,0,0,0,0.00
"Sheriff  ",Write-in,,Town of Peru 1 LD 7 LD 7,2,0,2,4,1.02
"Sheriff  ",Write-in,,Town of Peru 2 LD 7 LD 7,0,0,3,3,0.55
"Sheriff  ",Write-in,,Town of Peru 3 LD 7 LD 7,0,0,5,5,1.46
"Sheriff  ",Write-in,,Town of Peru 4 LD 5 LD 5,0,0,4,4,0.62
"Sheriff  ",Write-in,,Town of Plattsburgh 1 LD 4 LD 4,0,0,2,2,0.60
"Sheriff  ",Write-in,,Town of Plattsburgh 2 LD 4 LD 4,0,0,6,6,1.11
"Sheriff  ",Write-in,,Town of Plattsburgh 3 LD 8 LD 8,2,0,3,5,1.10
"Sheriff  ",Write-in,,Town of Plattsburgh 4 LD 6 LD 6,1,0,5,6,1.03
"Sheriff  ",Write-in,,Town of Plattsburgh 5 LD 8 LD 8,1,0,3,4,1.41
"Sheriff  ",Write-in,,Town of Plattsburgh 6 LD 4 LD 4,1,0,10,11,1.44
"Sheriff  ",Write-in,,Town of Plattsburgh 7 LD 4 LD 4,1,0,9,10,2.33
"Sheriff  ",Write-in,,Town of Saranac 1 LD 6 LD 6,0,0,3,3,0.55
"Sheriff  ",Write-in,,Town of Saranac 2 LD 6 LD 6,1,0,1,2,0.54
"Sheriff  ",Write-in,,Town of Saranac 3 LD 6 LD 6,0,0,2,2,0.66
"Sheriff  ",Write-in,,Town of Schuyler Falls 1 LD 5 LD 5,0,0,2,2,0.63
"Sheriff  ",Write-in,,Town of Schuyler Falls 2 LD 5 LD 5,0,0,8,8,1.39
"Sheriff  ",Write-in,,Town of Schuyler Falls 3 LD 5 LD 5,0,0,75,75,16.34
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 1 D 1 LD 8  1 LD 8,7,0,22,29,16.76
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 1 D 2 LD 8 LD 8,15,0,92,107,14.04
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 1 D 3 LD 9 LD 9,0,0,0,0,0.00
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 2 D 1 LD 8 LD 8,3,0,46,49,16.28
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 2 D 2 LD 9 LD 9,4,0,30,34,27.42
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 3 D 1 LD 9 LD 9,5,0,41,46,11.68
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 3 D 2 LD 9 LD 9,4,0,72,76,16.07
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 4 D 1 LD 10 LD 10,5,0,74,79,15.34
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 4 D 2 LD 10 LD 10,2,0,79,81,16.17
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 5 D 1 LD 10 LD 10,2,0,55,57,20.80
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 5 D 2 LD 10 LD 10,7,0,80,87,17.19
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 6 D 1 LD 9 LD 9,4,0,48,52,14.86
"Sheriff  ",Chelsea Warick,,City of Plattsburgh Ward 6 D 2 LD 10 LD 10,4,0,26,30,15.23
"Sheriff  ",Chelsea Warick,,Town of Altona 1 LD 2 LD 2,9,0,132,141,23.04
"Sheriff  ",Chelsea Warick,,Town of AuSable 1 LD 7 LD 7,2,0,47,49,13.96
"Sheriff  ",Chelsea Warick,,Town of AuSable 2 LD 7 LD 7,0,0,25,25,6.60
"Sheriff  ",Chelsea Warick,,Town of Beekmantown 1 LD 3 LD 3,3,0,41,44,13.02
"Sheriff  ",Chelsea Warick,,Town of Beekmantown 2 LD 3 LD 3,1,0,48,49,13.65
"Sheriff  ",Chelsea Warick,,Town of Beekmantown 3 LD 4 LD 4,2,0,50,52,9.30
"Sheriff  ",Chelsea Warick,,Town of Beekmantown 4 LD 3 LD 3,7,0,57,64,12.90
"Sheriff  ",Chelsea Warick,,Town of Black Brook 1 LD 6 LD 6,3,0,26,29,9.51
"Sheriff  ",Chelsea Warick,,Town of Black Brook 2 LD 6 LD 6,0,0,11,11,9.09
"Sheriff  ",Chelsea Warick,,Town of Champlain 1 LD 1 LD 1,6,0,28,34,7.08
