Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of Lockport 005001 ",0,8,37,45,11.81
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of Lockport 005002 ",0,22,57,79,17.67
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of Lockport 005003 ",0,20,85,105,14.32
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of Lockport 005004 ",0,12,45,57,15.24
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001001 ",0,5,32,37,7.77
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001002 ",0,5,54,59,10.23
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001003 ",0,2,36,38,8.92
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001004 ",0,5,55,60,9.46
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001005 ",0,7,36,43,8.51
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001006 ",0,0,24,24,4.94
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001007 ",0,3,24,27,7.94
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001008 ",0,9,26,35,11.74
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001009 ",0,3,59,62,8.79
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 001010 ",0,4,46,50,10.40
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002001 ",0,5,24,29,8.43
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002002 ",0,4,42,46,10.90
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002003 ",0,7,69,76,14.00
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002004 ",0,3,29,32,8.70
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002005 ",0,5,43,48,9.23
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002006 ",0,0,0,0,0.00
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002007 ",0,5,69,74,11.49
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002008 ",0,0,27,27,8.97
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002009 ",0,3,34,37,11.53
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002010 ",0,2,21,23,9.58
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 002011 ",0,5,31,36,9.30
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003001 ",0,5,28,33,7.82
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003002 ",0,4,31,35,10.90
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003003 ",0,3,34,37,12.89
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003004 ",0,7,49,56,7.65
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003005 ",0,5,48,53,9.71
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003006 ",0,8,39,47,8.22
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003007 ",0,6,42,48,11.35
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003008 ",0,3,44,47,11.58
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003009 ",0,4,45,49,10.63
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003010 ",0,2,34,36,9.73
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003011 ",0,4,40,44,10.05
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"City of North Tonawanda 003012 ",0,9,73,82,10.09
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Cambria 000001 ",0,12,81,93,15.55
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Cambria 000002 ",0,24,90,114,14.81
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Cambria 000003 ",0,10,100,110,13.46
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Cambria 000004 ",0,21,86,107,12.66
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Hartland 000001 ",0,9,81,90,14.45
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Hartland 000002 ",0,12,123,135,19.15
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Hartland 000003 ",0,5,89,94,16.76
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000001 ",0,8,44,52,10.74
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000002 ",0,7,46,53,9.58
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000003 ",0,11,36,47,8.17
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000004 ",0,17,64,81,11.41
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000005 ",0,25,60,85,11.99
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000006 ",0,17,63,80,13.29
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000007 ",0,2,70,72,12.12
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000008 ",0,12,50,62,10.26
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000009 ",0,14,63,77,11.18
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000010 ",0,7,55,62,10.95
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000011 ",0,15,72,87,11.51
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000012 ",0,9,56,65,11.97
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000013 ",0,17,57,74,11.14
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lewiston 000014 ",0,7,48,55,9.00
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000001 ",0,18,61,79,16.12
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000002 ",0,26,74,100,17.64
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000003 ",0,10,46,56,13.56
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000004 ",0,14,91,105,16.06
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000005 ",0,22,66,88,13.04
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000006 ",0,12,79,91,12.25
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000007 ",0,13,76,89,17.05
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000008 ",0,9,47,56,13.33
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000009 ",0,24,107,131,17.28
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000010 ",0,15,45,60,14.93
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000011 ",0,36,62,98,13.92
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000012 ",0,24,62,86,13.54
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000013 ",0,28,89,117,16.79
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000014 ",0,60,93,153,17.27
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000015 ",0,50,67,117,16.12
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Lockport 000016 ",0,31,72,103,15.73
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000001 ",0,5,69,74,22.16
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000002 ",0,10,71,81,14.86
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000003 ",0,13,60,73,13.04
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000004 ",0,31,91,122,15.21
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000005 ",0,30,113,143,18.64
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000006 ",0,17,85,102,17.74
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000007 ",0,30,89,119,19.07
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Newfane 000008 ",0,10,83,93,20.48
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Niagara 000001 ",0,3,19,22,6.94
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Niagara 000002 ",0,0,24,24,11.11
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Niagara 000003 ",0,6,48,54,10.09
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Niagara 000004 ",0,7,30,37,10.36
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Niagara 000005 ",0,14,60,74,10.24
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Niagara 000006 ",0,9,29,38,10.13
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Niagara 000007 ",0,6,49,55,7.66
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Pendleton 000001 ",0,16,87,103,16.80
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Pendleton 000002 ",0,12,69,81,15.14
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Pendleton 000003 ",0,18,99,117,14.83
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Pendleton 000004 ",0,16,123,139,16.81
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Pendleton 000005 ",0,19,86,105,18.23
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Pendleton 000006 ",0,7,104,111,16.42
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Porter 000001 ",0,6,82,88,13.25
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Porter 000002 ",0,4,74,78,12.77
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Porter 000003 ",0,2,79,81,14.94
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Porter 000004 ",0,4,56,60,15.11
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Porter 000005 ",0,10,77,87,11.60
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Porter 000006 ",0,7,70,77,12.11
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Royalton 000001 ",0,4,106,110,15.15
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Royalton 000002 ",0,9,72,81,11.33
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Royalton 000003 ",0,25,113,138,17.74
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Royalton 000004 ",0,2,57,59,13.29
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Royalton 000005 ",0,8,64,72,16.59
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Royalton 000006 ",0,16,84,100,16.21
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Somerset 000001 ",0,7,99,106,17.18
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Somerset 000002 ",0,4,108,112,17.55
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000001 ",0,7,40,47,10.06
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000002 ",0,6,33,39,7.01
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000003 ",0,7,36,43,7.72
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000004 ",0,14,57,71,12.33
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000005 ",0,13,66,79,8.64
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000006 ",0,13,59,72,10.34
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000007 ",0,23,82,105,12.96
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000008 ",0,17,60,77,11.61
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000009 ",0,5,72,77,12.24
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000010 ",0,9,58,67,8.74
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000011 ",0,29,71,100,10.18
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000012 ",0,17,73,90,10.22
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000013 ",0,17,67,84,10.99
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wheatfield 000014 ",0,18,94,112,15.41
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wilson 000001 ",0,10,105,115,17.86
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wilson 000002 ",0,10,129,139,20.47
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wilson 000003 ",0,16,123,139,16.95
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wilson 000004 ",0,6,70,76,13.62
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,CON,"Town of Wilson 000005 ",0,8,71,79,16.92
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003001 ",0,6,20,26,5.71
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003002 ",0,7,13,20,3.88
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003003 ",0,6,14,20,3.35
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003004 ",0,9,16,25,4.00
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003005 ",0,4,19,23,3.22
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003006 ",0,6,15,21,3.89
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003007 ",0,9,19,28,3.82
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003008 ",0,8,17,25,3.88
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003009 ",0,3,7,10,3.19
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003010 ",0,3,11,14,2.81
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003011 ",0,0,5,5,1.21
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003012 ",0,1,9,10,3.51
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 003013 ",0,0,1,1,3.13
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004001 ",0,1,11,12,2.42
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004002 ",0,7,9,16,3.47
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004003 ",0,6,13,19,5.97
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004004 ",0,2,18,20,4.80
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004005 ",0,3,13,16,3.76
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004006 ",0,2,11,13,5.44
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004007 ",0,1,14,15,3.36
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 004008 ",0,2,8,10,2.26
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 005001 ",0,11,38,49,7.79
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 005002 ",0,14,24,38,7.71
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 005003 ",0,4,28,32,7.44
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 005004 ",0,2,16,18,5.39
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 005005 ",0,4,11,15,3.68
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 005006 ",0,6,12,18,4.52
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006001 ",0,6,28,34,5.82
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006002 ",0,5,18,23,3.96
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006003 ",0,6,17,23,4.96
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006004 ",0,2,10,12,2.67
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006005 ",0,3,14,17,5.33
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006006 ",0,1,9,10,4.13
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006007 ",0,3,15,18,4.49
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006008 ",0,3,12,15,3.45
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006009 ",0,6,23,29,6.07
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Niagara Falls 006010 ",0,4,15,19,3.26
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 001001 ",0,10,11,21,4.93
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 001002 ",0,5,21,26,6.65
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 001003 ",0,12,27,39,6.74
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 001004 ",0,2,11,13,8.02
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 002001 ",0,2,23,25,5.85
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 002002 ",0,11,15,26,6.70
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 002003 ",0,10,23,33,6.35
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 002004 ",0,22,34,56,8.45
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 003001 ",0,4,35,39,6.76
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 003002 ",0,10,13,23,5.50
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 003003 ",0,6,21,27,6.12
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 004001 ",0,6,17,23,5.53
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 004002 ",0,3,13,16,4.06
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 004003 ",0,15,36,51,8.98
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 004004 ",0,2,13,15,5.38
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 005001 ",0,9,18,27,7.09
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 005002 ",0,10,23,33,7.38
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 005003 ",0,13,25,38,5.18
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of Lockport 005004 ",0,5,24,29,7.75
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001001 ",0,2,18,20,4.20
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001002 ",0,3,9,12,2.08
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001003 ",0,0,9,9,2.11
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001004 ",0,4,22,26,4.10
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001005 ",0,6,16,22,4.36
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001006 ",0,2,7,9,1.85
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001007 ",0,1,6,7,2.06
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001008 ",0,1,3,4,1.34
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001009 ",0,6,18,24,3.40
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 001010 ",0,2,20,22,4.57
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002001 ",0,3,4,7,2.03
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002002 ",0,0,13,13,3.08
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002003 ",0,3,22,25,4.60
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002004 ",0,2,12,14,3.80
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002005 ",0,1,14,15,2.88
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002006 ",0,0,1,1,11.11
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002007 ",0,7,19,26,4.04
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002008 ",0,3,7,10,3.32
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002009 ",0,2,10,12,3.74
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002010 ",0,1,6,7,2.92
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 002011 ",0,3,11,14,3.62
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 003001 ",0,1,12,13,3.08
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 003002 ",0,0,6,6,1.87
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 003003 ",0,2,13,15,5.23
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 003004 ",0,2,13,15,2.05
"COUNTY COURT JUDGE AND SURROGATE ",Michael E. BENEDICT,WOR,"City of North Tonawanda 003005 ",0,5,10,15,2.75
