Contest,Candidate Issue,Party,District Name,Absentee Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Plattsburgh D4 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Plattsburgh D5 LD 8 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Plattsburgh D6 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Plattsburgh D7 LD 4 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Saranac D1 LD 6 ",1,0,0,1,0.11
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Saranac D2 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Saranac D3 LD 6 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Schuyler Falls D1 LD 5 ",1,0,0,1,0.17
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Schuyler Falls D2 LD 5 ",0,0,0,0,0.00
"PRESIDENTIAL ELECTORS FOR PRESIDENT AND VICE PRESIDENT ",Kayne West,,"Town of Schuyler Falls D3 LD 5 ",0,0,0,0,0.00
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W1 D1 LD 8 ",93,62,29,184,55.26
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W1 D2 LD 8 ",324,282,91,697,58.67
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W1 D3 LD 9 ",13,8,3,24,40.00
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W2 D1 LD 8 ",120,124,78,322,57.09
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W2 D2 LD 9 ",66,70,41,177,62.99
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W3 D1 LD 9 ",145,142,101,388,58.08
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W3 D2 LD 9 ",137,144,137,418,55.88
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W4 D1 LD 10 ",157,219,138,514,57.05
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W4 D2 LD 10 ",145,200,113,458,60.18
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W5 D1 LD 10 ",108,159,57,324,62.91
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W5 D2 LD 10 ",191,267,92,550,64.18
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W6 D1 LD 9 ",145,192,73,410,64.26
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"City of Plattsburgh W6 D2 LD 10 ",77,105,51,233,62.30
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Altona D1 LD 2 ",95,39,216,350,34.21
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of AuSable D1 LD 7 ",71,46,134,251,37.02
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of AuSable D2 LD 7 ",70,71,125,266,42.22
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Beekmantown D1 LD 3 ",88,91,86,265,46.17
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Beekmantown D2 LD 3 ",61,60,127,248,40.92
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Beekmantown D3 LD 4 ",129,146,133,408,50.06
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Beekmantown D4 LD 3 ",84,90,109,283,36.05
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Black Brook D1 LD 6 ",36,16,128,180,33.33
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Black Brook D2 LD 6 ",19,33,35,87,42.03
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Champlain D1 LD 1 ",140,73,141,354,42.55
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Champlain D2 LD 1 ",143,100,125,368,43.04
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Champlain D3 LD 1 ",115,57,196,368,41.30
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Chazy D1 LD 3 ",99,80,284,463,45.17
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Chazy D2 LD 3 ",123,114,167,404,41.95
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Clinton D1 LD 2 ",28,4,71,103,34.11
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Dannemora D1 LD 6 ",17,9,49,75,38.46
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Dannemora D2 LD 2 ",49,34,49,132,38.04
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Dannemora D3 LD 2 ",31,21,75,127,37.57
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Ellenburg D1 LD 2 ",91,21,181,293,33.30
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Mooers D1 LD 1 ",107,30,216,353,33.72
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Mooers D2 LD 2 ",36,26,106,168,30.49
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Peru D1 LD 7 ",103,81,126,310,44.48
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Peru D2 LD 7 ",110,103,173,386,42.98
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Peru D3 LD 7 ",61,54,76,191,30.03
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Peru D4 LD 5 ",139,126,243,508,45.97
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Plattsburgh D1 LD 4 ",77,118,70,265,50.19
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Plattsburgh D2 LD 4 ",111,147,144,402,43.93
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Plattsburgh D3 LD 8 ",136,198,88,422,53.08
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Plattsburgh D4 LD 6 ",113,150,114,377,44.46
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Plattsburgh D5 LD 8 ",65,105,91,261,47.63
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Plattsburgh D6 LD 4 ",202,190,249,641,50.79
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Plattsburgh D7 LD 4 ",77,103,94,274,37.38
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Saranac D1 LD 6 ",91,61,179,331,35.36
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Saranac D2 LD 6 ",68,49,107,224,35.96
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Saranac D3 LD 6 ",38,35,87,160,33.54
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Schuyler Falls D1 LD 5 ",56,47,97,200,33.22
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Schuyler Falls D2 LD 5 ",81,121,178,380,41.08
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,DEM,"Town of Schuyler Falls D3 LD 5 ",102,92,123,317,40.13
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W1 D1 LD 8 ",26,56,38,120,36.04
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W1 D2 LD 8 ",102,165,118,385,32.41
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W1 D3 LD 9 ",7,14,10,31,51.67
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W2 D1 LD 8 ",28,79,85,192,34.04
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W2 D2 LD 9 ",15,23,37,75,26.69
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W3 D1 LD 9 ",32,72,116,220,32.93
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W3 D2 LD 9 ",49,67,134,250,33.42
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W4 D1 LD 10 ",53,61,158,272,30.19
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W4 D2 LD 10 ",39,70,135,244,32.06
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W5 D1 LD 10 ",25,56,56,137,26.60
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W5 D2 LD 10 ",49,118,77,244,28.47
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W6 D1 LD 9 ",34,50,68,152,23.82
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"City of Plattsburgh W6 D2 LD 10 ",19,43,31,93,24.87
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Altona D1 LD 2 ",58,34,470,562,54.94
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of AuSable D1 LD 7 ",37,30,300,367,54.13
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of AuSable D2 LD 7 ",33,25,249,307,48.73
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Beekmantown D1 LD 3 ",41,35,183,259,45.12
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Beekmantown D2 LD 3 ",28,39,245,312,51.49
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Beekmantown D3 LD 4 ",45,83,208,336,41.23
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Beekmantown D4 LD 3 ",40,82,292,414,52.74
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Black Brook D1 LD 6 ",32,12,276,320,59.26
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Black Brook D2 LD 6 ",12,11,83,106,51.21
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Champlain D1 LD 1 ",75,54,277,406,48.80
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Champlain D2 LD 1 ",69,87,275,431,50.41
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Champlain D3 LD 1 ",59,33,357,449,50.39
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Chazy D1 LD 3 ",52,43,381,476,46.44
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Chazy D2 LD 3 ",63,90,314,467,48.49
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Clinton D1 LD 2 ",18,5,155,178,58.94
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Dannemora D1 LD 6 ",15,9,76,100,51.28
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Dannemora D2 LD 2 ",45,30,118,193,55.62
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Dannemora D3 LD 2 ",34,7,145,186,55.03
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Ellenburg D1 LD 2 ",73,19,441,533,60.57
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Mooers D1 LD 1 ",80,27,493,600,57.31
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Mooers D2 LD 2 ",33,20,288,341,61.89
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Peru D1 LD 7 ",46,52,235,333,47.78
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Peru D2 LD 7 ",45,60,327,432,48.11
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Peru D3 LD 7 ",44,56,267,367,57.70
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Peru D4 LD 5 ",63,80,350,493,44.62
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Plattsburgh D1 LD 4 ",34,58,118,210,39.77
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Plattsburgh D2 LD 4 ",68,81,280,429,46.89
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Plattsburgh D3 LD 8 ",59,88,154,301,37.86
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Plattsburgh D4 LD 6 ",55,109,234,398,46.93
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Plattsburgh D5 LD 8 ",14,70,140,224,40.88
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Plattsburgh D6 LD 4 ",73,83,372,528,41.84
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Plattsburgh D7 LD 4 ",51,86,250,387,52.80
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Saranac D1 LD 6 ",63,47,414,524,55.98
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Saranac D2 LD 6 ",26,25,297,348,55.86
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Saranac D3 LD 6 ",28,24,221,273,57.23
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Schuyler Falls D1 LD 5 ",40,66,249,355,58.97
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Schuyler Falls D2 LD 5 ",64,80,335,479,51.78
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,REP,"Town of Schuyler Falls D3 LD 5 ",67,95,248,410,51.90
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W1 D1 LD 8 ",5,4,4,13,3.90
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W1 D2 LD 8 ",4,22,5,31,2.61
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W1 D3 LD 9 ",0,2,2,4,6.67
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W2 D1 LD 8 ",1,6,10,17,3.01
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W2 D2 LD 9 ",1,5,4,10,3.56
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W3 D1 LD 9 ",3,4,9,16,2.40
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W3 D2 LD 9 ",7,4,9,20,2.67
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W4 D1 LD 10 ",4,11,18,33,3.66
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W4 D2 LD 10 ",1,5,11,17,2.23
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W5 D1 LD 10 ",3,3,8,14,2.72
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W5 D2 LD 10 ",5,9,9,23,2.68
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W6 D1 LD 9 ",3,1,8,12,1.88
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"City of Plattsburgh W6 D2 LD 10 ",2,5,4,11,2.94
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Altona D1 LD 2 ",3,7,54,64,6.26
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of AuSable D1 LD 7 ",5,3,23,31,4.57
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of AuSable D2 LD 7 ",2,3,18,23,3.65
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Beekmantown D1 LD 3 ",2,4,14,20,3.48
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Beekmantown D2 LD 3 ",5,1,13,19,3.14
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Beekmantown D3 LD 4 ",6,5,17,28,3.44
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Beekmantown D4 LD 3 ",10,7,12,29,3.69
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Black Brook D1 LD 6 ",1,3,16,20,3.70
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Black Brook D2 LD 6 ",1,2,6,9,4.35
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Champlain D1 LD 1 ",6,8,22,36,4.33
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Champlain D2 LD 1 ",2,7,14,23,2.69
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Champlain D3 LD 1 ",3,3,32,38,4.26
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Chazy D1 LD 3 ",7,1,24,32,3.12
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Chazy D2 LD 3 ",5,5,28,38,3.95
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Clinton D1 LD 2 ",3,0,8,11,3.64
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Dannemora D1 LD 6 ",1,0,9,10,5.13
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Dannemora D2 LD 2 ",1,2,5,8,2.31
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Dannemora D3 LD 2 ",1,1,10,12,3.55
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Ellenburg D1 LD 2 ",4,1,23,28,3.18
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Mooers D1 LD 1 ",4,4,37,45,4.30
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Mooers D2 LD 2 ",2,2,20,24,4.36
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Peru D1 LD 7 ",3,1,27,31,4.45
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Peru D2 LD 7 ",4,3,22,29,3.23
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Peru D3 LD 7 ",5,5,41,51,8.02
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Peru D4 LD 5 ",3,6,40,49,4.43
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Plattsburgh D1 LD 4 ",2,7,16,25,4.73
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Plattsburgh D2 LD 4 ",6,2,24,32,3.50
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Plattsburgh D3 LD 8 ",4,4,17,25,3.14
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Plattsburgh D4 LD 6 ",8,7,15,30,3.54
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Plattsburgh D5 LD 8 ",8,11,14,33,6.02
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Plattsburgh D6 LD 4 ",6,3,24,33,2.61
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Plattsburgh D7 LD 4 ",8,7,20,35,4.77
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Saranac D1 LD 6 ",6,4,28,38,4.06
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Saranac D2 LD 6 ",3,2,26,31,4.98
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Saranac D3 LD 6 ",0,5,15,20,4.19
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Schuyler Falls D1 LD 5 ",4,3,18,25,4.15
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Schuyler Falls D2 LD 5 ",5,4,18,27,2.92
REPRESENTATIVE IN CONGRESS 21st District,Elise M. Stefanik,CON,"Town of Schuyler Falls D3 LD 5 ",5,5,16,26,3.29
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W1 D1 LD 8 ",6,4,3,13,3.90
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W1 D2 LD 8 ",15,34,11,60,5.05
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W1 D3 LD 9 ",0,1,0,1,1.67
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W2 D1 LD 8 ",8,9,6,23,4.08
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W2 D2 LD 9 ",6,4,6,16,5.69
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W3 D1 LD 9 ",7,12,9,28,4.19
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W3 D2 LD 9 ",12,30,8,50,6.68
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W4 D1 LD 10 ",19,23,20,62,6.88
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W4 D2 LD 10 ",6,19,10,35,4.60
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W5 D1 LD 10 ",9,16,3,28,5.44
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W5 D2 LD 10 ",9,15,7,31,3.62
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W6 D1 LD 9 ",17,24,15,56,8.78
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"City of Plattsburgh W6 D2 LD 10 ",13,14,7,34,9.09
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Altona D1 LD 2 ",10,2,21,33,3.23
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of AuSable D1 LD 7 ",5,3,11,19,2.80
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of AuSable D2 LD 7 ",2,6,13,21,3.33
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Beekmantown D1 LD 3 ",2,11,9,22,3.83
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Beekmantown D2 LD 3 ",7,5,7,19,3.14
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Beekmantown D3 LD 4 ",5,14,12,31,3.80
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Beekmantown D4 LD 3 ",11,11,15,37,4.71
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Black Brook D1 LD 6 ",2,6,3,11,2.04
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Black Brook D2 LD 6 ",0,0,2,2,0.97
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Champlain D1 LD 1 ",10,2,11,23,2.76
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Champlain D2 LD 1 ",8,5,5,18,2.11
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Champlain D3 LD 1 ",5,5,14,24,2.69
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Chazy D1 LD 3 ",9,8,23,40,3.90
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Chazy D2 LD 3 ",6,15,13,34,3.53
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Clinton D1 LD 2 ",1,0,4,5,1.66
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Dannemora D1 LD 6 ",2,1,4,7,3.59
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Dannemora D2 LD 2 ",2,2,2,6,1.73
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Dannemora D3 LD 2 ",1,1,5,7,2.07
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Ellenburg D1 LD 2 ",4,1,12,17,1.93
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Mooers D1 LD 1 ",11,2,15,28,2.67
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Mooers D2 LD 2 ",2,1,6,9,1.63
REPRESENTATIVE IN CONGRESS 21st District,Tedra L. Cobb,WOR,"Town of Peru D1 LD 7 ",7,4,8,19,2.73
